,Z_res,X_res,Y_res,num_Zs,num_Xs,num_Ys,num_channels,path,condition,sigma_noise,pixel_sum,pixel_mean,pixel_max,pixel_min,folder,year,n_czi_files,acquired_by,cell_type,sex
39,0.440813408547905,0.0131788225549815,0.0131788225549815,16,1024,1024,2,../data/raw_data/aged/20200207PlaminOld slide2exp200122/Image 20.czi,aged,5.235195349132,207063530,12.3419481515884,255,0,20200207PlaminOld slide2exp200122,2020,12,Microscopist 1,HSC,unknown
40,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200207PlaminOld slide2exp200122/Image 9.czi,aged,4.87965017976211,216173127,10.8504610061646,255,0,20200207PlaminOld slide2exp200122,2020,12,Microscopist 1,HSC,unknown
41,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 46.czi,aged,6.36100542649706,416907069,20.9259770543952,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
42,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 47.czi,aged,6.37328935717715,387685425,19.4592438246074,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
43,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 48.czi,aged,6.81886295493784,398448599,19.9994839618081,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
44,0.440813408547905,0.0131788225549815,0.0131788225549815,17,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 49.czi,aged,6.87245572039375,379328136,21.2797353407916,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
45,0.440813408547905,0.0131788225549815,0.0131788225549815,17,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 50.czi,aged,6.49039010837188,390712093,21.9183581296135,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
46,0.440813408547905,0.0131788225549815,0.0131788225549815,17,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 51.czi,aged,6.37305866745004,404511749,22.6924979826983,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
47,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 52.czi,aged,6.34006678764457,409671322,20.562790418926,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
48,0.440813408547905,0.0131788225549815,0.0131788225549815,16,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 53.czi,aged,6.97047769433868,391811866,23.353807091713,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
49,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 54.czi,aged,7.18255620267705,424831086,22.5083608627319,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
50,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 55.czi,aged,6.98170089607233,457955462,22.9863348509136,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
51,0.440813408547905,0.0131788225549815,0.0131788225549815,16,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 56.czi,aged,7.71488332230015,436093285,25.9931853413582,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
52,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 57.czi,aged,7.22587943187079,437677610,23.1889941957262,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
53,0.440813408547905,0.0131788225549815,0.0131788225549815,17,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 58.czi,aged,7.02960479425382,426525828,23.9274545557359,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
54,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 59.czi,aged,7.75505527121765,465283108,24.6515861087375,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
55,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 60.czi,aged,7.71576083085972,444301326,23.5399312973023,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
56,0.440813408547905,0.0131788225549815,0.0131788225549815,16,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 61.czi,aged,7.65837824768373,428436477,25.5368040204048,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
57,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 62.czi,aged,7.38613453565822,421956567,22.3560633659363,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
58,0.440813408547905,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 63.czi,aged,6.82505845201535,430250577,21.5957328896774,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
59,0.440813408547905,0.0131788225549815,0.0131788225549815,16,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 64.czi,aged,7.49806961215882,404247574,24.0950330495834,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
60,0.440813408547905,0.0131788225549815,0.0131788225549815,18,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 65.czi,aged,7.52411211257937,405112198,21.4636165830824,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
61,0.440813408547905,0.0131788225549815,0.0131788225549815,17,1024,1024,2,../data/raw_data/aged/20200212cdk8OldSlide620200122exp/Image 66.czi,aged,6.82873292487188,393366084,22.0672430150649,255,0,20200212cdk8OldSlide620200122exp,2020,21,Microscopist 1,HSC,unknown
62,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 1.czi,aged,3.39218993664738,321938913,12.7927030324936,255,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
63,0.4,0.0131788225549815,0.0131788225549815,21,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 10.czi,aged,3.10084482219764,115617577,5.25054827190581,222,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
64,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 12.czi,aged,3.18396912155239,129644546,5.15161140759786,212,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
65,0.4,0.0131788225549815,0.0131788225549815,23,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 13.czi,aged,2.95045968834425,116036471,4.81134791996168,192,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
66,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 14.czi,aged,3.09481820172115,114786058,4.56118814150492,214,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
67,0.4,0.0131788225549815,0.0131788225549815,23,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 15.czi,aged,3.08660831022574,112905497,4.68152489869491,201,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
68,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 16.czi,aged,3.0176421469396,114151816,4.53598562876384,208,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
69,0.4,0.0131788225549815,0.0131788225549815,23,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 17.czi,aged,2.95579423963941,112688861,4.67254228177278,212,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
70,0.4,0.0131788225549815,0.0131788225549815,19,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 4.czi,aged,4.14512886552051,147897421,7.42347220370644,255,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
71,0.4,0.0131788225549815,0.0131788225549815,23,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 5.czi,aged,4.08643223849655,169045609,7.00932415671971,255,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
72,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 6.czi,aged,4.1024977055081,154920507,6.71562311866067,255,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
73,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 7.czi,aged,3.34084225533648,140280313,5.57423881689708,233,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
74,0.4,0.0131788225549815,0.0131788225549815,25,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 8.czi,aged,3.15729636507659,126181021,4.81342395782471,204,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
75,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201026expAged1/Image 9.czi,aged,3.3637334754808,123237657,5.34220855886286,228,0,20201026expAged1,2020,14,Microscopist 1,HSC,unknown
76,0.4,0.0131788225549815,0.0131788225549815,30,1024,1024,2,../data/raw_data/aged/20201026expAged2Untreated/Image 33.czi,aged,2.45708925587703,250892093,7.97564484278361,255,0,20201026expAged2Untreated,2020,4,Microscopist 1,HSC,unknown
77,0.4,0.0131788225549815,0.0131788225549815,30,1024,1024,2,../data/raw_data/aged/20201026expAged2Untreated/Image 34.czi,aged,2.41767118926693,229383788,7.29191424051921,255,0,20201026expAged2Untreated,2020,4,Microscopist 1,HSC,unknown
78,0.4,0.0131788225549815,0.0131788225549815,28,1024,1024,2,../data/raw_data/aged/20201026expAged2Untreated/Image 35.czi,aged,2.47229377710623,226319332,7.70839050837926,255,0,20201026expAged2Untreated,2020,4,Microscopist 1,HSC,unknown
79,0.4,0.0131788225549815,0.0131788225549815,27,1024,1024,2,../data/raw_data/aged/20201026expAged2Untreated/Image 36.czi,aged,2.39982201756458,214533452,7.57759419193974,255,0,20201026expAged2Untreated,2020,4,Microscopist 1,HSC,unknown
80,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expRhoAAF488Aged2untreated/Image 15.czi,aged,1.58366760580583,142949790,5.68031430244446,255,0,20201026expRhoAAF488Aged2untreated,2020,5,Microscopist 1,HSC,unknown
81,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expRhoAAF488Aged2untreated/Image 16.czi,aged,1.5847592413153,150807561,5.99255406856537,255,0,20201026expRhoAAF488Aged2untreated,2020,5,Microscopist 1,HSC,unknown
82,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expRhoAAF488Aged2untreated/Image 17.czi,aged,1.63593804602517,146639496,5.82693004608154,255,0,20201026expRhoAAF488Aged2untreated,2020,5,Microscopist 1,HSC,unknown
83,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201026expRhoAAF488Aged2untreated/Image 19.czi,aged,1.66101253718842,128726473,5.58014232462103,255,0,20201026expRhoAAF488Aged2untreated,2020,5,Microscopist 1,HSC,unknown
84,0.4,0.0131788225549815,0.0131788225549815,24,1024,1024,2,../data/raw_data/aged/20201026expRhoAAF488Aged2untreated/Image 21.czi,aged,1.73014757707558,163951579,6.51485041777293,255,0,20201026expRhoAAF488Aged2untreated,2020,5,Microscopist 1,HSC,unknown
85,0.4,0.0131788225549815,0.0131788225549815,21,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 107.czi,aged,5.10501981598953,200581999,9.10904289427258,234,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
86,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 108.czi,aged,5.46366273389817,229164445,9.93401115590876,251,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
87,0.4,0.0131788225549815,0.0131788225549815,20,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 109.czi,aged,5.20352579456311,201640526,9.61496953964234,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
88,0.4,0.0131788225549815,0.0131788225549815,20,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 112.czi,aged,5.76964392664795,237996358,11.3485507011414,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
89,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 113.czi,aged,5.52120591228659,262788426,11.3915714784102,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
90,0.4,0.0131788225549815,0.0131788225549815,21,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 114.czi,aged,5.80757079142044,297860095,13.5267391658965,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
91,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 115.czi,aged,5.90694599716499,282982850,12.266976183111,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
92,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 116.czi,aged,5.43904962218914,258077832,11.1873727278276,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
93,0.4,0.0131788225549815,0.0131788225549815,22,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 117.czi,aged,5.41891011599292,264830995,11.4801144599915,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
94,0.4,0.0131788225549815,0.0131788225549815,21,1024,1024,2,../data/raw_data/aged/20201119expAgedTAZaf488repeat/Image 118.czi,aged,5.73486834215169,283557081,12.8771954945156,255,0,20201119expAgedTAZaf488repeat,2020,10,Microscopist 1,HSC,unknown
